2016-02-22 17:03:35,557 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /0:0:0:0:0:0:0:1:47655
2016-02-22 17:03:35,557 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@868] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:47655
2016-02-22 17:03:35,563 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@617] - Established session 0x15309b83a770005 with negotiated timeout 15000 for client /0:0:0:0:0:0:0:1:47655
2016-02-22 17:03:35,568 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770005 type:create cxid:0x1 zxid:0xb4 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:35,602 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770005 type:create cxid:0x3 zxid:0xb5 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:35,614 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770005 type:create cxid:0x5 zxid:0xb6 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:35,623 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770005 type:create cxid:0x7 zxid:0xb7 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:35,632 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770005 type:create cxid:0x9 zxid:0xb8 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:35,654 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770005 type:delete cxid:0x12 zxid:0xb9 txntype:-1 reqpath:n/a Error Path:/live_nodes/127.0.1.1:6982_solr Error:KeeperErrorCode = NoNode for /live_nodes/127.0.1.1:6982_solr
2016-02-22 17:03:35,684 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770005 type:delete cxid:0x1b zxid:0xbc txntype:-1 reqpath:n/a Error Path:/overseer_elect/leader Error:KeeperErrorCode = NoNode for /overseer_elect/leader
2016-02-22 17:03:35,697 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770005 type:create cxid:0x20 zxid:0xbe txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:35,706 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770005 type:create cxid:0x21 zxid:0xbf txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:35,713 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770005 type:create cxid:0x23 zxid:0xc0 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:35,722 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770005 type:create cxid:0x25 zxid:0xc1 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:35,730 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770005 type:create cxid:0x27 zxid:0xc2 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:35,739 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770005 type:create cxid:0x29 zxid:0xc3 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:35,765 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770005 type:create cxid:0x2b zxid:0xc4 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:35,773 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770005 type:create cxid:0x2d zxid:0xc5 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:35,781 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770005 type:create cxid:0x2f zxid:0xc6 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:35,789 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770005 type:create cxid:0x31 zxid:0xc7 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:36,489 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770005 type:delete cxid:0x88 zxid:0xd2 txntype:-1 reqpath:n/a Error Path:/collections/store/leaders/shard2 Error:KeeperErrorCode = NoNode for /collections/store/leaders/shard2
2016-02-22 17:03:36,496 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770005 type:create cxid:0x89 zxid:0xd3 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:36,538 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770005 type:create cxid:0x9a zxid:0xd8 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:36,961 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770003 type:delete cxid:0x2c zxid:0xe3 txntype:-1 reqpath:n/a Error Path:/live_nodes/127.0.1.1:6981_solr Error:KeeperErrorCode = NoNode for /live_nodes/127.0.1.1:6981_solr
2016-02-22 17:03:37,680 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770003 type:delete cxid:0x51 zxid:0xec txntype:-1 reqpath:n/a Error Path:/collections/store/leaders/shard1 Error:KeeperErrorCode = NoNode for /collections/store/leaders/shard1
